"XGB","SVM","RF","label"
0.00583809614181519,0.0127463339038612,0.062,"Drowsy"
0.00513619184494019,0.00479579371638938,0.086,"Drowsy"
0.00810182094573975,0.00959582576327334,0.064,"Drowsy"
0.93096112459898,0.863048830364253,0.852,"Natural"
0.00341105461120605,0.00164116001896475,0.088,"Drowsy"
0.004131019115448,0.0134443485684361,0.09,"Drowsy"
0.998734912485816,0.997330418587478,0.91,"Natural"
0.999451408104505,0.999888706065024,0.994,"Natural"
0.0425423979759216,0.105730767709776,0.282,"Drowsy"
0.998775420361198,0.993345070113212,0.98,"Natural"
0.000497102737426758,0.00130492068667432,0.014,"Drowsy"
0.00195950269699097,0.0083781645942872,0.032,"Drowsy"
0.992955860216171,0.988928050056041,0.782,"Natural"
0.0764813423156738,0.0446654417096931,0.178,"Drowsy"
0.938627179712057,0.988916553811306,0.878,"Natural"
0.0341829061508179,0.00945192936508232,0.202,"Drowsy"
0.961883135139942,0.977883846882668,0.812,"Natural"
0.0103059411048889,0.0154009211861029,0.084,"Drowsy"
0.0480052828788757,0.141004101489482,0.164,"Drowsy"
0.0335042476654053,0.037528794454684,0.192,"Drowsy"
0.979536071419716,0.989368337782296,0.872,"Natural"
0.000996530055999756,0.00861945343215553,0.004,"Drowsy"
0.0148807168006897,0.00217709554766932,0.052,"Drowsy"
0.943169131875038,0.984621513602138,0.87,"Natural"
0.999808261418366,0.998934156280183,0.978,"Natural"
0.997591580729932,0.994944534922753,0.952,"Natural"
0.998160326271318,0.993502044728268,0.986,"Natural"
0.00646710395812988,0.0143525576050115,0,"Drowsy"
0.955702912062407,0.989523435622717,0.818,"Natural"
0.772670418024063,0.34800487325739,0.818,"Natural"
0.986753826029599,0.980509920351984,0.904,"Natural"
0.0552133321762085,0.0148655066009071,0.102,"Drowsy"
0.997919137356803,0.99343851368913,0.938,"Natural"
0.00647306442260742,0.00572709296156948,0.156,"Drowsy"
0.973535275086761,0.986573236669243,0.982,"Natural"
0.998309995862655,0.993913141620575,0.968,"Natural"
0.00290489196777344,0.0116574982699215,0.004,"Drowsy"
0.999698138912208,0.999919408119709,0.996,"Natural"
0.0150355696678162,0.0154015190617085,0.134,"Drowsy"
0.00257956981658936,0.00803503031091179,0.03,"Drowsy"
0.00853180885314941,0.0142511556222816,0.116,"Drowsy"
0.896108403801918,0.998243098546765,0.872,"Natural"
0.999919314075669,0.999827653390101,0.982,"Natural"
0.0178463459014893,0.0153908441178847,0.046,"Drowsy"
0.011975109577179,0.0154076348432648,0.096,"Drowsy"
0.00467061996459961,0.0135251078493347,0.012,"Drowsy"
0.983233096078038,0.999548929765802,0.864,"Natural"
0.00251138210296631,0.00338772854555391,0.048,"Drowsy"
0.00808560848236084,0.0029378554411672,0.01,"Drowsy"
0.0295923948287964,0.0375760930182482,0.098,"Drowsy"
0.953321926295757,0.991878242765548,0.88,"Natural"
0.0046616792678833,0.00430625095106829,0.144,"Drowsy"
0.00977414846420288,0.0174406734462367,0.086,"Drowsy"
0.984557057730854,0.988382300132081,0.972,"Natural"
0.999367940181401,0.996974863100796,0.912,"Natural"
0.0129621028900146,0.0145935911226855,0.104,"Drowsy"
0.999399990250822,0.991740943098526,0.94,"Natural"
0.00624096393585205,0.00635120010282364,0.224,"Drowsy"
0.05426424741745,0.234937573115789,0.166,"Drowsy"
0.00772237777709961,0.0119285421315787,0.04,"Drowsy"
0.000982284545898438,0.015402985695057,0.092,"Drowsy"
0.0771198272705078,0.00386536276576532,0.096,"Drowsy"
0.977243177592754,0.908172543332485,0.866,"Natural"
0.993476081639528,0.997019324946151,0.934,"Natural"
0.999607149919029,0.999891096114776,0.992,"Natural"
0.0479530096054077,0.634880264948772,0.224,"Drowsy"
0.973843092098832,0.999010578734146,0.872,"Natural"
0.979526082053781,0.992905254543279,0.974,"Natural"
0.00259476900100708,0.0154069630840624,0.03,"Drowsy"
0.0118749141693115,0.0148663338939874,0.096,"Drowsy"
0.000622689723968506,0.00104844914637814,0.05,"Drowsy"
0.999748214002466,0.999972507147138,0.996,"Natural"
0.988825915381312,0.988915456382318,0.962,"Natural"
0.998849694500677,0.990330476971177,0.926,"Natural"
0.999923238268821,0.999961910825478,0.992,"Natural"
0.999761667437269,0.99992784446787,0.986,"Natural"
0.946176160126925,0.98323906821009,0.818,"Natural"
0.997548581799492,0.994649622094961,0.94,"Natural"
0.996006830595434,0.999110337929421,0.954,"Natural"
0.992029353044927,0.992569646751481,0.956,"Natural"
0.98331449739635,0.996817932716122,0.856,"Natural"
0.996706602629274,0.995661831824422,0.99,"Natural"
0.0199911594390869,0.015380933172801,0.07,"Drowsy"
0.0321264863014221,0.0138107938721842,0.142,"Drowsy"
0.990202126093209,0.99964447851932,0.978,"Natural"
0.991569546051323,0.989480143382001,0.964,"Natural"
0.97576810978353,0.988901225208923,0.824,"Natural"
0.0239821672439575,0.00568747590611263,0.172,"Drowsy"
0.871805310249329,0.514633977083543,0.904,"Natural"
0.00180763006210327,0.00857329301206222,0.03,"Drowsy"
0.994255058933049,0.996729626423215,0.956,"Natural"
0.998796547879465,0.98892443756341,0.958,"Natural"
0.998224589042366,0.996819565069821,0.974,"Natural"
0.930911116302013,0.965896204153631,0.866,"Natural"
0.00192642211914062,0.00146116553035214,0.018,"Drowsy"
0.999770628477563,0.999974292055116,0.992,"Natural"
0.0015290379524231,0.0122910727614376,0.02,"Drowsy"
0.0289505124092102,0.0749739262051288,0.206,"Drowsy"
0.00527620315551758,0.0136037042623196,0.032,"Drowsy"
0.0194029211997986,0.00195829511767998,0.072,"Drowsy"
0.000217974185943604,0.000479406238663382,0.036,"Drowsy"
0.0147789120674133,0.0191714654662771,0.058,"Drowsy"
0.927773825824261,0.98891531437188,0.884,"Natural"
0.018036961555481,0.0130034294205489,0.026,"Drowsy"
0.999618741130689,0.999955981663411,0.966,"Natural"
0.981664260849357,0.988913089607321,0.886,"Natural"
0.99735401570797,0.992917872376063,0.972,"Natural"
0.998453824082389,0.994907360972846,0.934,"Natural"
0.954727690666914,0.994779025357096,0.884,"Natural"
4.36305999755859e-05,0.000418803686452307,0.054,"Drowsy"
0.997722015948966,0.993553714777209,0.892,"Natural"
0.0151548385620117,0.0153955447475956,0.044,"Drowsy"
0.767370343208313,0.142183749882373,0.74,"Natural"
0.975362541154027,0.989952335136137,0.932,"Natural"
0.872065424919128,0.361297433771472,0.84,"Natural"
0.00338250398635864,0.0140721241019635,0.106,"Drowsy"
0.00387305021286011,0.0053517445418747,0.036,"Drowsy"
0.169768035411835,0.70498179717872,0.148,"Drowsy"
0.151151537895203,0.171801126971381,0.2,"Drowsy"
0.99906837294111,0.99994793538846,0.866,"Natural"
0.0127514004707336,0.00805851273064362,0.092,"Drowsy"
0.970472525805235,0.943600226871494,0.85,"Natural"
0.996615648968145,0.998291780410813,0.966,"Natural"
0.940606288611889,0.594386491834129,0.852,"Natural"
0.00364285707473755,0.0111963721310671,0.106,"Drowsy"
0.999817819014424,0.995228056186456,0.928,"Natural"
0.999930935227894,0.999821348136534,0.972,"Natural"
0.00159198045730591,0.0138242733414209,0.042,"Drowsy"
0.0686026215553284,0.00386946864078719,0.21,"Drowsy"
0.998051068163477,0.989122660400735,0.97,"Natural"
0.997509334469214,0.988928764156997,0.842,"Natural"
0.908367559313774,0.933555843429123,0.83,"Natural"
0.997808654094115,0.998109610238707,0.948,"Natural"
0.999438205151819,0.999064319625821,0.996,"Natural"
0.00189810991287231,0.0139180352615853,0.044,"Drowsy"
0.0032494068145752,0.0153794791459194,0.072,"Drowsy"
0.0353657603263855,0.0133515269937476,0.134,"Drowsy"
0.926662772893906,0.988904820802054,0.802,"Natural"
0.999082605703734,0.998482207573355,0.926,"Natural"
0.0141395330429077,0.00355103791128075,0.068,"Drowsy"
0.00391244888305664,0.0150765043138936,0.028,"Drowsy"
0.0068327784538269,0.00314128716566398,0.018,"Drowsy"
0.0065838098526001,0.0145910932106065,0.144,"Drowsy"
0.00827616453170776,0.00756449119701252,0.054,"Drowsy"
0.0286374688148499,0.0904290615906557,0.156,"Drowsy"
0.0112949013710022,0.0128586170816058,0.11,"Drowsy"
0.0246994495391846,0.0169897970911431,0.208,"Drowsy"
0.986995469778776,0.995883759468063,0.97,"Natural"
0.0580428242683411,0.0195228123593456,0.12,"Drowsy"
0.905610643327236,0.985369859522595,0.896,"Natural"
0.996221286710352,0.994675518192056,0.902,"Natural"
0.0162980556488037,0.0150881648142056,0.078,"Drowsy"
0.940766528248787,0.946191969571504,0.814,"Natural"
0.999809806235135,0.999941456039422,0.986,"Natural"
0.0256416201591492,0.0277121847745815,0.126,"Drowsy"
0.96679650619626,0.69574192523251,0.89,"Natural"
0.951807364821434,0.960528797821434,0.878,"Natural"
0.009357750415802,0.0153845025382516,0.052,"Drowsy"
0.996909555979073,0.994239898593789,0.928,"Natural"
0.00432068109512329,0.00578523037112177,0.072,"Drowsy"
0.999473916948773,0.999763174175287,0.986,"Natural"
0.999934445339022,0.99999206235736,0.996,"Natural"
0.0263413190841675,0.0781519119541346,0.276,"Drowsy"
0.00570070743560791,0.00612165439057066,0.01,"Drowsy"
0.999826987550477,0.99994006820037,0.994,"Natural"
0.00634890794754028,0.0117728010760433,0.034,"Drowsy"
0.998355157440528,0.990603127283798,0.964,"Natural"
0.999883074859099,0.999620049759679,0.932,"Natural"
0.99884483392816,0.996114058541977,0.968,"Natural"
0.964295640587807,0.988935078306439,0.916,"Natural"
0.0304444432258606,0.021754522669154,0.182,"Drowsy"
0.999842800141778,0.999988041039078,0.988,"Natural"
0.172673463821411,0.388487217747367,0.152,"Drowsy"
0.948270529508591,0.988917210736147,0.862,"Natural"
0.882315069437027,0.97226302567454,0.842,"Natural"
0.00840079784393311,0.00681875949448507,0.046,"Drowsy"
0.996617051074281,0.998460726303913,0.848,"Natural"
0.0205966830253601,0.00726516614703665,0.142,"Drowsy"
0.0179822444915771,0.0148885654402087,0.148,"Drowsy"
0.941753752529621,0.972749733452874,0.868,"Natural"
0.999625663564075,0.998842763215867,0.968,"Natural"
0.988054134882987,0.953595959242371,0.904,"Natural"
0.993190872482955,0.997057144619517,0.958,"Natural"
0.0205594301223755,0.00172027823363619,0.106,"Drowsy"
0.998242897563614,0.990663209503738,0.914,"Natural"
0.993402095045894,0.999508321142889,0.882,"Natural"
0.0188704133033752,0.00823757943615044,0.102,"Drowsy"
0.936016261577606,0.0988871446416117,0.814,"Natural"
0.993802688550204,0.989033480391862,0.922,"Natural"
0.00605779886245728,0.00243226761894777,0.012,"Drowsy"
0.997108871582896,0.994150117284489,0.966,"Natural"
0.00562334060668945,0.0086468381075171,0.132,"Drowsy"
0.87540327757597,0.597664488800545,0.816,"Natural"
0.983051814138889,0.975957785691217,0.862,"Natural"
0.998814901337028,0.998274467689687,0.92,"Natural"
0.862888857722282,0.970916805249386,0.864,"Natural"
0.0166885852813721,0.0186704190511726,0.128,"Drowsy"
0.0256364941596985,0.0153996465859549,0.104,"Drowsy"
0.0227757692337036,0.015420842930184,0.118,"Drowsy"
0.00414246320724487,0.0141947551759289,0.096,"Drowsy"
0.00333601236343384,0.0122871642133909,0.084,"Drowsy"
0.995415874756873,0.995976722189497,0.886,"Natural"
0.949217181652784,0.975428074228615,0.892,"Natural"
0.990360831841826,0.98855489648416,0.864,"Natural"
0.0225233435630798,0.0127525151376681,0.106,"Drowsy"
0.974493799731135,0.988781824873097,0.87,"Natural"
0.00181704759597778,0.00829374087430201,0.13,"Drowsy"
0.964038960635662,0.992157883422441,0.886,"Natural"
0.902509443461895,0.988910246291749,0.864,"Natural"
0.967289514839649,0.982908600326751,0.808,"Natural"
0.161479413509369,0.492109122546574,0.246,"Drowsy"
0.998152604675852,0.999564812473071,0.992,"Natural"
0.0641629695892334,0.0610321509116666,0.162,"Drowsy"
0.00162529945373535,0.0119198926025101,0.042,"Drowsy"
0.999887717829552,0.993427269129333,0.95,"Natural"
0.101362347602844,0.24130373664073,0.158,"Drowsy"
0.0198289155960083,0.0184544744073757,0.172,"Drowsy"
0.990281932987273,0.952951887217277,0.924,"Natural"
0.00125288963317871,0.00164302466705835,0.016,"Drowsy"
0.00331300497055054,0.00202364906070696,0.084,"Drowsy"
0.00159269571304321,0.0153758915728788,0.082,"Drowsy"
0.986696663312614,0.990323829711227,0.876,"Natural"
0.995457977987826,0.994158589492156,0.88,"Natural"
0.0047990083694458,0.00344675458212784,0.068,"Drowsy"
0.969789311289787,0.998522459261744,0.87,"Natural"
0.0113341808319092,0.0153704498120415,0.102,"Drowsy"
0.997705174377188,0.996767121630171,0.984,"Natural"
0.00929033756256104,0.00385259750477718,0.188,"Drowsy"
0.0107182264328003,0.0128788284278231,0.044,"Drowsy"
0.0638636946678162,0.0445804366566982,0.174,"Drowsy"
0.00736212730407715,0.00494537492263614,0.118,"Drowsy"
0.000540196895599365,0.00324793657006139,0.028,"Drowsy"
0.000550687313079834,0.000125299677758428,0.044,"Drowsy"
0.99965549481567,0.999927890456865,0.996,"Natural"
0.000867784023284912,0.00602390105082484,0.024,"Drowsy"
0.997757209930569,0.992984921469898,0.97,"Natural"
0.998904332984239,0.999031966555423,0.994,"Natural"
0.0026252269744873,0.0144877458014779,0.01,"Drowsy"
0.99733542627655,0.993867123379624,0.936,"Natural"
0.0194641351699829,0.0148628089567157,0.094,"Drowsy"
0.991841664537787,0.994640375745583,0.82,"Natural"
0.999784479063237,0.999906612098083,0.99,"Natural"
0.00108754634857178,0.00169070082964351,0.028,"Drowsy"
0.00726568698883057,0.0140304084608349,0.056,"Drowsy"
0.999259400879964,0.99356913790875,0.94,"Natural"
0.00578707456588745,0.00163098288195107,0.068,"Drowsy"
0.015299916267395,0.00284538237719412,0.148,"Drowsy"
0.915243901312351,0.988905610070023,0.884,"Natural"
0.999718207545811,0.988920259478719,0.922,"Natural"
0.00243157148361206,0.00771342080247028,0.01,"Drowsy"
0.999651960592018,0.999921433794991,0.992,"Natural"
0.00172126293182373,0.000674275526374113,0.128,"Drowsy"
0.996721535921097,0.999147666369741,0.926,"Natural"
0.012878954410553,0.0153901888805154,0.064,"Drowsy"
0.0112640261650085,0.00601659751815553,0.124,"Drowsy"
0.00401359796524048,0.0184598529117771,0.148,"Drowsy"
0.00746899843215942,0.0135574190861717,0.02,"Drowsy"
0.0139614939689636,0.0105123320238342,0.15,"Drowsy"
0.00737893581390381,0.00395117508274567,0.008,"Drowsy"
0.00889778137207031,0.013590458585003,0.062,"Drowsy"
0.002269446849823,0.00275730189575452,0.002,"Drowsy"
0.998474036343396,0.998617787084931,0.97,"Natural"
0.00202935934066772,0.0150512931494358,0.01,"Drowsy"
0.95474998652935,0.877860685036076,0.842,"Natural"
0.00245589017868042,0.0135427615165173,0.02,"Drowsy"
0.975043419748545,0.999844260960128,0.846,"Natural"
0.0031360387802124,0.00434139372015574,0.126,"Drowsy"
0.985792575404048,0.992772442937085,0.806,"Natural"
0.947727125138044,0.991501467305242,0.826,"Natural"
0.00681024789810181,0.0134806044005329,0.076,"Drowsy"
0.0029175877571106,0.000907523303852797,0.124,"Drowsy"
0.00268226861953735,0.0116699799059382,0.1,"Drowsy"
0.00117188692092896,0.00144776920026135,0.02,"Drowsy"
0.00988858938217163,0.00928771133367934,0.062,"Drowsy"
0.999489540467039,0.995619147726185,0.974,"Natural"
0.000434458255767822,0.000555716192114808,0.152,"Drowsy"
0.0292476415634155,0.00698137861739445,0.22,"Drowsy"
0.00311368703842163,0.00947337976117912,0.016,"Drowsy"
0.988639163784683,0.988930503753545,0.852,"Natural"
0.999466281209607,0.996455827843354,0.98,"Natural"
0.981345046311617,0.996184881523991,0.948,"Natural"
0.998273665900342,0.993810295214108,0.982,"Natural"
0.0157492160797119,0.114969106198928,0.184,"Drowsy"
0.00405710935592651,0.00280883039630886,0.014,"Drowsy"
0.999633523140801,0.999963488320236,0.992,"Natural"
0.00462990999221802,0.000749972790269227,0.13,"Drowsy"
0.00923079252243042,0.00299520348753535,0.034,"Drowsy"
0.00275236368179321,0.00670040880883604,0.002,"Drowsy"
0.0077858567237854,0.0340626774805137,0.206,"Drowsy"
0.978404836729169,0.993231624314118,0.912,"Natural"
0.999850966400118,0.999932319486103,0.996,"Natural"
0.0023348331451416,0.0153796310428684,0.084,"Drowsy"
0.965999417006969,0.986081930876422,0.904,"Natural"
0.00238007307052612,0.00280697568050692,0.154,"Drowsy"
0.931922785937786,0.721626261052868,0.852,"Natural"
0.0125590562820435,0.00322358439924142,0.122,"Drowsy"
0.998777973931283,0.999862366740186,0.996,"Natural"
0.976117391139269,0.986256608927374,0.83,"Natural"
0.014898419380188,0.00576946324635452,0.066,"Drowsy"
0.996094327419996,0.988925482432134,0.894,"Natural"
0.184793531894684,0.931879603155475,0.212,"Drowsy"
0.00601655244827271,0.0115933343300388,0.076,"Drowsy"
0.970524398609996,0.889333240797888,0.822,"Natural"
0.00154495239257812,0.00185958066529446,0.008,"Drowsy"
0.00938147306442261,0.00838594117094915,0.118,"Drowsy"
0.967070184648037,0.942167941426302,0.89,"Natural"
0.00228500366210938,0.0130940993021663,0.02,"Drowsy"
0.0289432406425476,0.0336158913632603,0.174,"Drowsy"
0.0114958882331848,0.0141508464126401,0.102,"Drowsy"
0.0612693428993225,0.0544200317084915,0.196,"Drowsy"
0.00242429971694946,0.00284487815676637,0,"Drowsy"
0.946710146963596,0.981314355360537,0.82,"Natural"
0.999796366915689,0.99974036193318,0.91,"Natural"
0.00513982772827148,0.0109979330862829,0.03,"Drowsy"
0.998506433214061,0.999611305502888,0.914,"Natural"
0.986393820494413,0.996087898364613,0.88,"Natural"
0.0278982520103455,0.0154045799065675,0.152,"Drowsy"
0.0481313467025757,0.00636689521020495,0.212,"Drowsy"
0.000361919403076172,0.000568568128696878,0.186,"Drowsy"
0.00691533088684082,0.0132993579083434,0.19,"Drowsy"
0.00101703405380249,0.0128315009664212,0.038,"Drowsy"
0.0357708930969238,0.006693286256094,0.198,"Drowsy"
0.0464245676994324,0.00678044779277631,0.18,"Drowsy"
0.979358211159706,0.988923062959995,0.824,"Natural"
0.00458061695098877,0.00668042220519982,0,"Drowsy"
0.992121921852231,0.999248656969581,0.986,"Natural"
0.00176793336868286,0.00786645855538215,0.102,"Drowsy"
0.956692848354578,0.93008848529377,0.888,"Natural"
0.00761038064956665,0.00900223658484656,0.082,"Drowsy"
0.0179607272148132,0.0175285340793858,0.156,"Drowsy"
0.999736630386906,0.999938908968709,0.998,"Natural"
0.00720328092575073,0.00628117218392854,0.144,"Drowsy"
0.998429391882382,0.995441334848135,0.97,"Natural"
0.978075819090009,0.999408478362889,0.892,"Natural"
0.00201106071472168,0.00428306108981835,0.062,"Drowsy"
0.0033373236656189,0.0119985815663619,0.01,"Drowsy"
0.969665132462978,0.921892150579604,0.878,"Natural"
0.997890244005248,0.996381495172828,0.97,"Natural"
0.00202935934066772,0.0145409345943249,0.004,"Drowsy"
0.0158585906028748,0.00087239241903958,0.166,"Drowsy"
0.935898371040821,0.99570810668812,0.84,"Natural"
0.00436890125274658,0.0125319951838562,0.014,"Drowsy"
0.0294305086135864,0.0101936841392671,0.068,"Drowsy"
0.000172257423400879,8.545523176684e-05,0.14,"Drowsy"
0.803821384906769,0.253412752995721,0.834,"Natural"
0.0181149840354919,0.0135878447912106,0.086,"Drowsy"
0.000752568244934082,0.000663779721782221,0.026,"Drowsy"
0.997940412722528,0.998435876930598,0.956,"Natural"
0.00867849588394165,0.022597278443102,0.05,"Drowsy"
0.0166894197463989,0.0170184278185268,0.138,"Drowsy"
0.986125225201249,0.988914114932597,0.918,"Natural"
0.00337529182434082,0.00464178706660245,0.052,"Drowsy"
0.00102424621582031,0.00474458413347123,0.108,"Drowsy"
0.0148528218269348,0.0100299268430017,0.052,"Drowsy"
0.96530183032155,0.99130293480924,0.856,"Natural"
0.981844501569867,0.998746558394531,0.856,"Natural"
0.999356491665822,0.995941179876039,0.888,"Natural"
0.0135216116905212,0.0142191521681837,0.144,"Drowsy"
0.00911515951156616,0.000269841666446835,0.156,"Drowsy"
0.0415651798248291,0.0169074587066329,0.104,"Drowsy"
0.0557677745819092,0.0856139615401408,0.164,"Drowsy"
0.997860345523804,0.995877344927441,0.954,"Natural"
0.00347620248794556,0.0162135555472913,0.022,"Drowsy"
0.996589981950819,0.993112127661805,0.952,"Natural"
0.988624630495906,0.952305076995979,0.876,"Natural"
0.995234080124646,0.994167809896295,0.904,"Natural"
0.966132566332817,0.983554133965683,0.848,"Natural"
0.996773694874719,0.998501924754315,0.992,"Natural"
0.00622040033340454,0.0153854424424287,0.03,"Drowsy"
0.997532509965822,0.990364527871804,0.99,"Natural"
0.00544005632400513,0.00860277390808339,0.014,"Drowsy"
0.995206953026354,0.993991179474377,0.906,"Natural"
0.00889217853546143,0.0153998658043265,0.116,"Drowsy"
0.00882595777511597,0.0159400768994602,0.176,"Drowsy"
0.965752474963665,0.986438317590423,0.832,"Natural"
0.99514804687351,0.543879133234649,0.746,"Natural"
0.00273168087005615,0.00410167247810522,0.068,"Drowsy"
0.00746619701385498,0.00191252960082666,0.158,"Drowsy"
0.993269861675799,0.98124565032657,0.84,"Natural"
0.0014643669128418,0.0121178413903029,0.01,"Drowsy"
0.996022880543023,0.996501059625558,0.98,"Natural"
0.00723397731781006,0.00118471736324899,0.12,"Drowsy"
0.941250037401915,0.150824637229053,0.874,"Natural"
0.986458567902446,0.988914029739361,0.852,"Natural"
0.962135534733534,0.252505391929261,0.798,"Natural"
0.0448235273361206,0.0191644998084857,0.084,"Drowsy"
0.997924073366448,0.995737539534737,0.97,"Natural"
0.86005412042141,0.728954841021756,0.828,"Natural"
0.00630253553390503,0.014467831547326,0.004,"Drowsy"
0.997897686669603,0.988983902940373,0.918,"Natural"
0.101259827613831,0.181819115373182,0.2,"Drowsy"
0.888560988008976,0.972540663950032,0.824,"Natural"
0.996645252453163,0.99911263937054,0.928,"Natural"
0.00746899843215942,0.0135574190861717,0.02,"Drowsy"
0.00890517234802246,0.0150010857238841,0.022,"Drowsy"
0.99976554607565,0.997614868372057,0.986,"Natural"
0.000773191452026367,0.000347689744808921,0.04,"Drowsy"
0.999838884163182,0.999912916782568,0.996,"Natural"
0.0384075045585632,0.0159218972137588,0.2,"Drowsy"
0.970706805586815,0.988910971069543,0.832,"Natural"
0.998900843900628,0.999087853888322,0.956,"Natural"
0.00476086139678955,0.0037619898024478,0.002,"Drowsy"
0.996698731323704,0.992987744855615,0.928,"Natural"
0.00159150362014771,0.00685567450649271,0.052,"Drowsy"
0.00506502389907837,0.0153979446459368,0.006,"Drowsy"
0.999467841233127,0.999932601087709,0.992,"Natural"
0.979599332436919,0.992060856995923,0.812,"Natural"
0.954236980527639,0.980796282678926,0.834,"Natural"
0.996927175903693,0.997306675933684,0.972,"Natural"
0.993127209600061,0.999411385247286,0.98,"Natural"
0.988196455873549,0.998106484378923,0.906,"Natural"
0.950908433645964,0.987066750427827,0.848,"Natural"
0.999604120152071,0.997942238214543,0.962,"Natural"
0.00091397762298584,0.00452413753833569,0.124,"Drowsy"
0.991370829753578,0.988926860455681,0.854,"Natural"
0.0884314775466919,0.388505136532205,0.168,"Drowsy"
0.0225237011909485,0.0205603842168104,0.162,"Drowsy"
0.0078880786895752,0.0154163083649121,0.004,"Drowsy"
0.996328560169786,0.988923244492305,0.848,"Natural"
0.978739751502872,0.998846113638397,0.796,"Natural"
0.976371049880981,0.990824203550176,0.814,"Natural"
0.989085041917861,0.996132365700217,0.96,"Natural"
0.989214812405407,0.988907263796668,0.902,"Natural"
0.000217735767364502,0.000124282263944786,0.022,"Drowsy"
0.994700564071536,0.991882192321112,0.944,"Natural"
0.990630841813982,0.999087050650315,0.946,"Natural"
0.00801193714141846,0.00527667871617743,0.126,"Drowsy"
0.999812659167219,0.999936509649494,0.97,"Natural"
0.901791967451572,0.889215826340524,0.856,"Natural"
0.0392573475837708,0.071121505063767,0.18,"Drowsy"
0.00272625684738159,0.0150011333777358,0.008,"Drowsy"
0.0127311944961548,0.0154091195091367,0.074,"Drowsy"
0.982522685080767,0.988924018061746,0.914,"Natural"
0.997433863347396,0.992371224162308,0.978,"Natural"
0.961844366043806,0.97533225718582,0.938,"Natural"
0.980419894680381,0.991391831098216,0.826,"Natural"
0.00327640771865845,0.0147785637297494,0.018,"Drowsy"
0.0438927412033081,0.0154070034403699,0.13,"Drowsy"
0.0731305480003357,0.00669558564551009,0.194,"Drowsy"
0.999124339141417,0.998951693614315,0.94,"Natural"
0.927259288728237,0.991514798946915,0.874,"Natural"
0.0137051939964294,0.00229004100860652,0.056,"Drowsy"
0.997940254863352,0.990670862591296,0.872,"Natural"
0.001190185546875,0.0154020795864804,0.03,"Drowsy"
0.00567746162414551,0.00244985016788424,0.126,"Drowsy"
0.00339055061340332,0.00886657183077355,0.068,"Drowsy"
0.0133082270622253,0.154230667704194,0.132,"Drowsy"
0.00311607122421265,0.00594238418127513,0.046,"Drowsy"
0.993435691576451,0.998500920307126,0.834,"Natural"
0.00145459175109863,0.011966432070285,0.044,"Drowsy"
0.834086894989014,0.091803414188723,0.8,"Natural"
0.998839146923274,0.997956187530208,0.976,"Natural"
0.00845706462860107,0.00237000149799371,0.176,"Drowsy"
0.992942660581321,0.988144179076415,0.98,"Natural"
0.994884817395359,0.997596809947424,0.91,"Natural"
0.00735318660736084,0.00165226258958218,0.18,"Drowsy"
0.000808298587799072,0.00071202827511152,0.164,"Drowsy"
0.00424802303314209,0.0127644654249739,0.016,"Drowsy"
0.999781134247314,0.99992137637322,0.994,"Natural"
0.998640792095102,0.995010705318251,0.988,"Natural"
0.991032667458057,0.989477370932312,0.782,"Natural"
0.952685255557299,0.9789293207132,0.834,"Natural"
0.0149462819099426,0.0583963394312786,0.134,"Drowsy"
0.999537457275437,0.999933637212697,1,"Natural"
0.995930158067495,0.998250543488723,0.872,"Natural"
0.0150670409202576,0.0137518446041417,0.05,"Drowsy"
0.0103553533554077,0.0118206253930394,0.096,"Drowsy"
0.962759468704462,0.965762121755153,0.772,"Natural"
0.998318149009719,0.999343669721207,0.956,"Natural"
0.999082719732542,0.992408222815124,0.996,"Natural"
0.96900643967092,0.990055215273695,0.794,"Natural"
0.00605779886245728,0.00243226761894777,0.012,"Drowsy"
0.930478803813457,0.983154320786783,0.806,"Natural"
0.00983446836471558,0.00937936935374173,0.104,"Drowsy"
0.0330256223678589,0.0154139318175975,0.138,"Drowsy"
0.997858819784597,0.993484503385193,0.98,"Natural"
0.0533751249313354,0.324380661308111,0.128,"Drowsy"
0.999930798498099,0.999990405351983,0.998,"Natural"
0.99975681072101,0.99995733024212,0.998,"Natural"
0.99858417455107,0.996739105053998,0.972,"Natural"
0.994711572304368,0.984541858762743,0.95,"Natural"
0.0177972316741943,0.0133229874975241,0.036,"Drowsy"
0.00378435850143433,0.00950885482140074,0.05,"Drowsy"
0.999369269236922,0.995852099201218,0.956,"Natural"
0.0140016078948975,0.0153994379937856,0.052,"Drowsy"
0.00586307048797607,0.00102180098132332,0.16,"Drowsy"
0.00787246227264404,0.0157720349246376,0.158,"Drowsy"
0.00152748823165894,0.0109845348799352,0.058,"Drowsy"
0.895018070936203,0.978489409076831,0.884,"Natural"
0.999250197433867,0.995401408046932,0.936,"Natural"
0.00107920169830322,3.69100893419239e-05,0.052,"Drowsy"
0.00609076023101807,0.000652977844400882,0.188,"Drowsy"
0.996652716537938,0.980499496748203,0.906,"Natural"
0.998565199086443,0.999169602806726,0.94,"Natural"
0.998574558761902,0.998635406270414,0.956,"Natural"
0.887404717504978,0.909650647268874,0.844,"Natural"
0.996060603763908,0.981142757145941,0.852,"Natural"
0.00493252277374268,0.00714776547793328,0.09,"Drowsy"
0.911840528249741,0.992674307012933,0.834,"Natural"
0.995435420423746,0.988924999056942,0.926,"Natural"
0.998004873516038,0.995083920315082,0.966,"Natural"
